name;id;name_1;question_id;ordering;answer_key
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;86E28E26-9183-4F69-A2D9-8A1A6DF4EE4F;96;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;FFFA8BC3-C9B3-4322-9F8D-7B39DB2DDA22;97;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;AFBF8576-C504-4E22-BC2E-39EC57053944;98;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;3CBB4AA5-1A34-4B93-A3C3-A2A31935E78A;99;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;390107E4-44F7-4F9B-B4F2-10DABD0A4CE1;100;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;E79CCFDD-A95B-4509-823F-1A69C37BD417;101;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;128032C2-C8B5-4E34-9CF7-54ACB4F61B23;102;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;2289FD64-47F1-4F0D-B00B-B2ECD0E018CA;103;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;9D87D38D-6EE2-4527-BC5F-45EDEF544B5A;104;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;6F948F78-AB2A-4D7C-B470-2C229C8EBD3A;105;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;2FDF8CC1-73B5-476D-AFB0-53B379CB93F0;106;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;04E26AA7-388C-4F57-A7CF-EFFFD05A7959;107;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;9EDAEC9F-2121-4DF3-97E0-557C7DE65F0E;108;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;50BD2AD6-B576-44FC-9652-9E7FD63E14E0;109;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;D4E90F86-97D2-4F34-AF12-2B69A2B234D8;110;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;B7C9ED3E-4FE3-4323-9CBA-045415AEDBE4;111;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;B332CFD8-1F5E-4A06-9EA3-3FB43A9E856D;112;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;B3C7E330-EF3F-48A9-BC7D-5FAD6BFC8CB0;113;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;D24A583C-6BC2-4BB3-BF22-CEF8B19F7C3C;114;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;A37AEF6C-91C5-4EAF-ADA6-7573016B737C;115;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;A1180682-B9E9-4FF7-A440-6E6D1D059944;116;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;0D81638A-5739-4170-A581-FABFE716E1C0;117;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;55A317A9-3F55-4C7E-B0F9-D771A6078F0B;118;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;F06FFC05-C1F8-4CED-8400-202EEF29DDDA;119;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;451CE6E8-80FB-45CB-A1A0-65E67FE036D7;120;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;55A34BDF-34AB-4278-A23A-C7460EFD9A5B;121;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;BAEF4AE7-7957-4E68-94FE-75E0C6FAB6ED;122;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;A0A0B64D-997B-4B5F-B4C3-B713246DE142;123;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;D8328FD3-B8CE-4107-A998-81B628130FAE;124;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;CCA19AA8-B626-4BE8-957A-3CDEDE51CB50;125;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;CDD967DB-448C-4869-ADC3-AFCEEE62E360;126;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;D9C0D9EA-B175-4C06-AA6D-42425850E943;127;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;1E2F02D2-0BEF-4825-8DF9-310EC2F094DC;128;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;5E1F6A89-4C3D-47FE-AAE4-AAA2E421C6AB;129;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;19E7447E-3ED6-49A2-8801-14EF72934801;130;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;C02F55E2-7FFA-4875-8065-D7B01B89ABA0;131;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;7162C076-D844-437B-BCE7-26358909B58F;132;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;42B6D10B-B12C-43E7-99B9-8B39BD79A02B;133;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;D4D623A1-04E6-4232-BF96-561E45D7E16F;134;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;2C83464A-4CE9-48F1-B178-C9DF8CCA1ACD;135;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;1FD52176-9BC8-46DE-B33B-BCBB9B5E3111;136;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;739ADE51-A18B-47D3-ABD0-590029148823;137;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;B13A14EB-9AFA-4146-B206-AD95DB1E01F4;138;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;9446FFF8-CFD3-466F-BBDC-C2C7CCFF33A2;139;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;8FEDF0B5-7477-4657-8F4F-50605D4D8181;140;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;4ACD0471-95BB-4B41-A961-230D04408368;141;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;F15E89C6-4647-47FB-8FA8-4286493680BB;142;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;BCFC4F5B-87B9-4DF2-9A08-949BE95D97C2;143;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;BA5E42B8-8694-4A23-B9D8-0A3332E159F9;144;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;4FB82E4F-A233-4011-8ADB-56EDC7F1EB60;145;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;BFBCFCD0-2437-4C54-9E59-FE88B373626A;146;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;906299CA-B595-444D-B315-2EBD8EC61734;147;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;715648E6-AF3D-4931-B7FC-054675BF8F1A;148;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;EB909728-57AA-4973-93D3-4729944FBE85;149;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;8832AB87-502C-44D6-BB45-443E1AD9204D;150;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;7B5FFD55-B69A-40AD-9CD6-C913DCD7EEFB;151;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;89E1BCF0-E57C-4880-B9EC-CF104344A067;152;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;D15C25F1-D7C5-47DB-BC7B-BE27100BD44D;153;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;BC62B312-C462-4848-BA37-C260E4B7509E;154;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;3F499676-8960-4E87-9E15-616C09E62E7B;155;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;72E05D4E-CCDC-4B17-B8CE-E7FC69BC39FB;156;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;57DD251B-EF1D-4417-86AA-3AEAB163FF84;157;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;CF2BA0C2-E7F6-4357-8880-B609F6081D2D;158;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;E1A20836-BC55-48FD-980E-30E04C28651E;159;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;E1F4ED80-3E8D-4D40-A7F2-660FA3A1C3B1;160;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;C080A84C-DCD2-4786-B305-AFFAA509AC8B;161;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;E333E65E-FE24-4A2E-9907-AC0D48459E35;162;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;277CA592-D45C-4531-8614-18A0DD706646;163;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;43499BA1-9EF3-4786-A97F-13A066D7FE6E;164;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;68E29144-2921-44D5-864A-68EDCC162A9B;165;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;57FA3610-5957-4B59-ABC4-6097EC503DED;166;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;101DC78C-46A5-4FF9-A4BF-4FB051B5343B;167;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;164FBE8E-2EF5-4725-A6F6-089A30A5FCA1;168;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;2F7A9392-69DC-4FE3-B6C9-4E36380C2FAD;169;4
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;AF692227-575E-4CBE-9127-86131319AE4E;170;1
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;DE31EFF8-9BEB-4025-92CF-69C626AA861F;171;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;5BEB370E-6C20-48EF-83DB-7C244571B351;172;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;09E80E6D-CE4B-42F7-BEFE-4C9B8C6B22F3;173;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;308699F2-93BD-4E78-80E8-BE1B388FECA2;174;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;7DD123FA-0880-45E1-9A63-CDB8CA277F77;175;0
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;5A12BDAC-C78A-4C6F-A359-F02290AAA07B;176;3
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;3D54D964-F7ED-4803-9EA4-D4098F7A6C67;177;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;BFCC998A-9F83-40E8-9294-B6735D92854F;178;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;97E7809D-3DAD-4893-98D5-71FDB1DECF51;179;2
4º Simulado SAS Enem 2021 - 3ª série;105590;Dia 2;618F2ECF-607F-49AB-AFD8-4C03B2BD323E;180;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;31E12FDF-AE88-44F3-9546-DE63E54FDB96;1;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;F582AE20-8541-4BAA-BF78-120089A7608A;1;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;4EEFD750-A51D-48F5-BE2F-8746924ACC8B;2;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;6C4AB467-365C-4861-A414-0AA6B425FA36;2;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;3AD0D23E-32C3-4FE6-9480-1721228D6885;3;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;94DDAA61-C60E-4464-A3F4-FAC4038E5678;3;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;0945BF43-3F62-475B-A2FC-F0995A005989;4;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;C72409FB-3447-4A5F-99B7-67A1EDEF6810;4;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;5AD7E6EA-C3BA-4697-A3DC-548032727F59;5;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;6C6C6A36-3A04-4979-8E64-BD7AB6D88811;5;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;D56792D2-4BEF-44DD-8FE7-5A2F1A9409FE;6;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;C752D5D0-4048-4A53-A1CC-9CBAE3960568;7;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;DF171CA3-9CF3-4DB8-8C8C-6DDFB521CACF;8;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;9301626B-F890-4927-81EC-ECC911040B96;9;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;0D30582B-920E-477F-A45A-CE303A495BEC;10;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;9C105F8B-0DA5-488C-92FD-0CCC91998CDE;11;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;DEACF656-289D-4CF7-93B7-B8E889B92223;12;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;889BFC32-E726-4F03-BEDC-18753E24D6A2;13;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;D287E05F-AE04-4074-ACBA-DE2D4D1B70A8;14;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;163EC48C-F0B7-434B-87E1-9E0A999EFC5B;15;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;1B8993F7-6A2B-4537-AF8C-BE4A6A220617;16;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;B361BE18-2FB4-41F4-B2BE-E3C3D783738E;17;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;94C9957D-580A-41CA-8E34-3780A68E94D8;18;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;83A6D30D-0052-41C9-A8B1-1308BE8B4FEB;19;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;1D467AD4-D26F-41E4-AABE-9415A1EA19B3;20;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;5731ADB2-4453-40E9-B595-A13FCDFE0F8C;21;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;901812F8-3B56-4C3A-9B92-F75590BF9E36;22;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;FEFA625C-7158-4156-BC93-E56CEE162861;23;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;E5EAE0D2-59EF-4524-BA49-BB01118FA41A;24;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;1F24DB43-C6E8-4908-9C3C-46E693C210B9;25;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;967EF4FA-D41E-4FA2-A61A-3AF2E431E975;26;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;B555B34F-ECFE-4919-927B-5DF641E03D3B;27;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;0FCA84BA-7DF1-40A9-B7E0-19292411BBD6;28;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;CBA18E46-F91D-4C62-B1BD-B7447C46452C;29;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;5C1AAB42-4F00-4354-B872-A7EC00FE945C;30;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;F0294B4F-8009-4E37-8FC2-2969F17C6D0A;31;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;F38E585A-8A31-43D0-A21B-5743B2FB7EA2;32;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;0B6F8378-7D33-4EA0-BFF7-03CD43D144E3;33;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;A435B49F-9F8D-47DC-9150-43952CB868C1;34;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;926F7BF8-F5A6-4D20-A7EA-99EB8E54714E;35;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;4134D565-0680-4F89-839D-AFD2955990EF;36;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;5270AEE6-6DF0-413C-B3B0-CC64E2C5AF42;37;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;C2DCB97D-3256-4402-8ACA-A883FB6CC990;38;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;7B9BDFA2-1145-4BA5-8E60-17026FEB2DED;39;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;7119BE74-67C7-4E6E-965C-8046230DE874;40;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;F116B0E0-5216-4576-8CAE-256FFBBDF1EA;41;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;C60E9922-BC6F-47A1-8414-FD114594A459;42;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;C814DEF8-9066-4758-9C93-E93DBC637881;43;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;60B9C07A-4564-4504-9C03-E36B9410EFB3;44;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;92585DB9-B57B-4EE6-99DC-7AA164030907;45;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;52C72F42-117A-4293-B73B-972DD3F6C130;46;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;3817B436-62AB-4A7D-8B04-381B1ABACE42;47;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;4B5B0063-711A-464D-8FA4-791E7E10F4C2;48;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;7347C152-49EC-423B-BFB3-FD3E982222A3;49;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;16DF1C2E-2126-4992-A346-D29CEF0D9E95;50;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;6764FAE8-84BF-4E6B-9C5B-5496ED4E179F;51;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;65B49AF9-1E7D-4E7C-84FB-3C6B12ACB800;52;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;ED7D355E-2EDE-4271-A780-67AD644BBE2E;53;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;0961E022-CE7A-4FAA-87E4-01E89CDA00B0;54;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;EEB5A834-4A60-4EA6-87B9-A2081A7FA658;55;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;75678EF9-94F1-4C94-B654-98CCAEFD3A05;56;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;A7BA7E73-411E-4C12-A2E2-C3ADAE117AAA;57;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;6A29CFA9-29D0-41D1-A42E-59B6754C7223;58;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;E902DE79-97CA-4434-9533-CBBD66B28AA0;59;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;31B65A6F-A5C1-4865-AB90-9A42B24638F2;60;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;8ADD62EF-3DED-43E9-9BB4-F81C9C9F1CB7;61;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;BA728BD8-4BBC-4DFB-A810-045FC4FF53A0;62;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;6D01E857-B595-4930-892C-91774FA7644B;63;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;14BB609E-1D25-4078-9FA2-9344FE12BFB4;64;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;F1C73E50-C585-4B4F-93A5-A6F024229ADE;65;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;1D3820A6-818E-4441-8F2B-4F0CBA69B0FC;66;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;FAB0A744-03BE-4AF2-BA64-AC01EF147E97;67;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;F427DBA3-80F2-48E2-B991-CF8F4E1CC149;68;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;EB1720D8-6DF8-4412-B708-DCBEF90770DD;69;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;0105E2B0-F150-4B80-9FD2-F5C23D91BFDB;70;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;3D82B88C-010B-40B7-8D17-6722C60FC318;71;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;96B92CD1-1238-42EB-8FA2-5A77A5E40804;72;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;65D547B0-ABD9-407C-8F4E-8E4F54B7B884;73;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;B593CC87-6085-47BC-B32A-AF87FA2A2217;74;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;65355BA6-F01F-4F63-AC04-D0EB47D0016F;75;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;7107EE6F-E29D-483C-8DDB-0233F0ED7232;76;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;E7DEA214-093B-4ADE-898D-2937AF82E557;77;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;4CDCE86B-CEC9-4F0B-8E20-CA320F4ACB54;78;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;F0FD651C-44F5-4696-B7FE-46A5ED5D0698;79;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;B135BF6A-F64C-453A-9873-20A319ABB740;80;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;6BCC6BEE-09F3-4101-A9D7-754078C6EDF1;81;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;88648DA6-76AE-46F3-B0B9-0B814303B462;82;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;E6FFB71F-9F4A-457C-9A64-5A73191F605D;83;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;4C9C638E-1CD4-423B-8DC4-D1E824E99A42;84;0
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;D10D6C7D-23B7-4F8A-899F-22AB97A9B2CC;85;2
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;B3F7D849-223D-4EEC-BAF9-B251FB44D64E;86;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;FEC078E4-29F5-4876-ABE8-1ACC6B0FC793;87;4
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;D581CE1D-8A54-4B96-886A-4CBEB4C498C3;88;1
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;1BE4CDCA-8402-4BC4-AE4F-0B4782D79BE7;89;3
4º Simulado SAS Enem 2021 - 2ª série;105594;Dia 1;31EA1036-4B2C-46FE-83CA-9F8CB6A0573E;90;2
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;64576C74-B0A3-4980-9E85-75D4A87E0054;91;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;0CD403AA-95C1-4785-95F4-3F5CB36F5C0B;92;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;C43B9C2E-D368-4FD2-9703-D9BC6E5EE534;93;4
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;C22F9D7D-445D-4B88-BA11-E938CF18D86B;94;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;8BF7B83B-9A41-453C-B99C-E1CA66BEC674;95;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;86E28E26-9183-4F69-A2D9-8A1A6DF4EE4F;96;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;FFFA8BC3-C9B3-4322-9F8D-7B39DB2DDA22;97;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;AFBF8576-C504-4E22-BC2E-39EC57053944;98;4
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;3CBB4AA5-1A34-4B93-A3C3-A2A31935E78A;99;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;390107E4-44F7-4F9B-B4F2-10DABD0A4CE1;100;2
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;E79CCFDD-A95B-4509-823F-1A69C37BD417;101;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;128032C2-C8B5-4E34-9CF7-54ACB4F61B23;102;2
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;2289FD64-47F1-4F0D-B00B-B2ECD0E018CA;103;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;9D87D38D-6EE2-4527-BC5F-45EDEF544B5A;104;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;6F948F78-AB2A-4D7C-B470-2C229C8EBD3A;105;2
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;2FDF8CC1-73B5-476D-AFB0-53B379CB93F0;106;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;04E26AA7-388C-4F57-A7CF-EFFFD05A7959;107;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;9EDAEC9F-2121-4DF3-97E0-557C7DE65F0E;108;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;50BD2AD6-B576-44FC-9652-9E7FD63E14E0;109;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;D4E90F86-97D2-4F34-AF12-2B69A2B234D8;110;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;B7C9ED3E-4FE3-4323-9CBA-045415AEDBE4;111;4
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;B332CFD8-1F5E-4A06-9EA3-3FB43A9E856D;112;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;B3C7E330-EF3F-48A9-BC7D-5FAD6BFC8CB0;113;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;D24A583C-6BC2-4BB3-BF22-CEF8B19F7C3C;114;2
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;A37AEF6C-91C5-4EAF-ADA6-7573016B737C;115;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;A1180682-B9E9-4FF7-A440-6E6D1D059944;116;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;0D81638A-5739-4170-A581-FABFE716E1C0;117;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;55A317A9-3F55-4C7E-B0F9-D771A6078F0B;118;2
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;F06FFC05-C1F8-4CED-8400-202EEF29DDDA;119;1
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;451CE6E8-80FB-45CB-A1A0-65E67FE036D7;120;3
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;55A34BDF-34AB-4278-A23A-C7460EFD9A5B;121;1
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;BAEF4AE7-7957-4E68-94FE-75E0C6FAB6ED;122;1
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;A0A0B64D-997B-4B5F-B4C3-B713246DE142;123;2
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;D8328FD3-B8CE-4107-A998-81B628130FAE;124;0
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;CCA19AA8-B626-4BE8-957A-3CDEDE51CB50;125;2
4º Simulado SAS Enem 2021 - 2ª série;105593;Dia 2;CDD967DB-448C-4869-ADC3-AFCEEE62E360;126;2
